0.000000000000000000e+00,5.465476351673714817e-05
1.000000000000000021e-08,5.465476351673714817e-05
1.000059999999999957e-08,1.268005289603024992e-04
1.000150000000000026e-08,2.217758155893533880e-04
1.000310000000000075e-08,4.045050009153782779e-04
1.000649999999999931e-08,7.398608140647411346e-04
1.000980000000000073e-08,1.044596545398235104e-03
1.001310000000000051e-08,1.312384498305618980e-03
1.001650000000000072e-08,1.531536108814179897e-03
1.001980000000000049e-08,1.686888863332570033e-03
1.002240000000000046e-08,1.755117904394865036e-03
1.002500000000000043e-08,1.766620087437331893e-03
1.003020000000000037e-08,1.277794595807790973e-03
1.003470000000000051e-08,9.000872960314154625e-04
1.004379999999999958e-08,2.464226563461124897e-04
1.006030000000000009e-08,-6.566399242728948593e-04
1.009329999999999946e-08,-1.948487129993736961e-03
1.015940000000000030e-08,-4.055609926581382751e-03
1.029149999999999987e-08,-2.977934898808598952e-03
1.040789999999999918e-08,1.546382065862417048e-02
1.052419999999999970e-08,5.237357318401336670e-02
1.074459999999999948e-08,1.382765620946883878e-01
1.089319999999999956e-08,1.887220293283463080e-01
1.104190000000000010e-08,2.286075800657272061e-01
1.122770000000000001e-08,2.606168389320374090e-01
1.141349999999999993e-08,2.781220674514771063e-01
1.162630000000000068e-08,2.868693470954895020e-01
1.195519999999999941e-08,2.931573092937468927e-01
1.272539999999999992e-08,2.986947000026702881e-01
1.309289999999999973e-08,2.995948791503906250e-01
1.316799999999999920e-08,2.995942533016204834e-01
1.348820000000000063e-08,3.005795180797576904e-01
1.365809999999999940e-08,3.034870028495789129e-01
1.375440000000000040e-08,3.024531602859497070e-01
1.389829999999999946e-08,2.849637866020203192e-01
1.404220000000000017e-08,2.413962632417679111e-01
1.416510000000000023e-08,1.884273439645766934e-01
1.430560000000000073e-08,1.206535696983336986e-01
1.442379999999999976e-08,6.955357640981674194e-02
1.454209999999999924e-08,3.503826633095741272e-02
1.466029999999999993e-08,1.766587793827056885e-02
1.478480000000000048e-08,1.032669469714165081e-02
1.490719999999999997e-08,6.090025417506694794e-03
1.502969999999999991e-08,4.356126766651868820e-03
1.515219999999999985e-08,3.049091901630163193e-03
1.530710000000000146e-08,1.863590558059514003e-03
1.540620000000000001e-08,1.369204372167587063e-03
1.550540000000000066e-08,1.091923215426505046e-03
1.560460000000000131e-08,8.977057295851409435e-04
1.566169999999999856e-08,7.622198318131268024e-04
1.571890000000000121e-08,4.443565849214792252e-04
1.577599999999999846e-08,-2.511020866222680157e-04
1.584660000000000109e-08,-1.654461259022355080e-03
1.590600000000000029e-08,-3.028612118214368820e-03
1.597980000000000059e-08,-3.844208549708127975e-03
