Time,Longitude,Latitude,Altitude,Roll,Pitch,Heading
378.158,-157.2840722,21.51182766,1160.479672,-26.95226678,-3.260414121,41.04952335
379.158,-157.2824516,21.51357315,1093.724188,-14.82524063,-0.3403345941,39.77556848
380.158,-157.2808836,21.51534175,1067.713975,-4.923861717,2.90249712,39.43959676
381.15,-157.2793607,21.51708811,1086.299005,1.078894034,6.310068935,39.64774135
382.15,-157.2778481,21.5188183,1151.560149,2.570684208,9.97179049,39.96135657
383.15,-157.2763627,21.52050264,1264.701024,2.345635746,13.93496749,40.2337245
384.15,-157.2749159,21.52212981,1426.751832,0.4743668629,17.86762178,40.28303534
385.15,-157.2735186,21.52369826,1629.951992,-1.615925153,19.21253342,40.12829932
386.15,-157.2721669,21.52522187,1852.520813,-3.549081901,20.02514795,39.90500336
387.15,-157.2708557,21.52671065,2081.440317,-5.375255251,20.49860627,39.61381669
388.15,-157.2695825,21.52817022,2310.741694,-5.746993917,20.75740845,39.35751477
389.158,-157.2683346,21.52961457,2539.44707,-4.069197801,20.88959747,39.20473862
390.158,-157.2671285,21.53101941,2762.299985,-0.4609900928,21.09354489,39.23551337
391.158,-157.2659492,21.53239457,2980.676451,1.83797872,20.52864992,39.31912848
392.158,-157.26479,21.53374331,3189.379761,3.328490881,19.74071615,39.44962091
393.158,-157.2636471,21.53506796,3385.727428,2.922593106,19.05899107,39.56241731
394.158,-157.2625201,21.53636954,3569.937507,1.572420923,18.39277516,39.62579407
395.158,-157.2614094,21.53764955,3742.515119,1.830198101,17.75556905,39.71790242
396.158,-157.2603144,21.53890833,3904.057146,3.421710876,17.14696053,39.88666973
397.15,-157.2592423,21.54013508,4053.940868,5.128875112,16.56632765,40.12731384
398.15,-157.2581731,21.54134971,4195.241738,6.790510305,16.0012467,40.46248402
399.15,-157.2571139,21.54254103,4327.179637,8.427111975,15.45371131,40.88725951
400.15,-157.2560626,21.54370828,4450.230568,10.06772892,14.91931134,41.40536993
401.15,-157.2550173,21.54485065,4564.819581,11.72523715,14.39216437,42.02163796
402.15,-157.253976,21.54596728,4671.314927,13.41117309,13.86889813,42.74185361
403.15,-157.2529365,21.54705724,4770.02549,15.12968589,13.34455446,43.5717209
404.15,-157.251897,21.5481195,4861.197547,16.8818223,12.80869939,44.51524481
405.175,-157.2508468,21.54916149,4945.671794,18.68096261,12.24836125,45.58569883
406.158,-157.2498012,21.55016485,5022.153847,20.49526738,11.66399849,46.76850331
407.158,-157.2487673,21.55112116,5090.307239,22.30662696,11.0531873,48.05151654
408.158,-157.2476904,21.55207705,5153.368281,24.20472166,10.37501457,49.50520801
409.158,-157.2466215,21.55298336,5207.93626,26.0943075,9.648021161,51.0597275
410.158,-157.2455415,21.5538547,5254.906207,28.00538533,8.848839755,52.73541802
411.158,-157.2444487,21.55468964,5293.999491,29.93464958,7.97037076,54.53124392
412.158,-157.2433419,21.55548674,5324.876844,31.87798685,7.004920402,56.44453408
413.15,-157.2422292,21.55623831,5346.994578,33.81457475,5.954879652,58.4541916
414.15,-157.2410908,21.55695542,5360.280384,35.77185451,4.797009446,60.58925944
415.15,-157.2399351,21.55762994,5364.015707,37.72960769,3.536148159,62.82823209
416.15,-157.2387615,21.55826015,5357.668437,39.68654636,2.184713102,65.17748698
417.15,-157.2375693,21.55884413,5340.713212,41.63923742,0.7358134193,67.62749929
418.15,-157.2363585,21.55937989,5312.590196,43.5842496,-0.8177199471,70.16482445
419.15,-157.2351289,21.55986547,5272.696528,43.99044907,-2.356784863,72.67133212
420.15,-157.2338812,21.56030021,5220.942143,41.80457283,-3.687100532,75.02383677
421.158,-157.2326062,21.56068834,5157.593393,39.23796144,-4.86622432,77.259314
422.158,-157.2313257,21.56102525,5084.736722,36.70049383,-5.727941618,79.49488285
423.158,-157.2300299,21.56131357,5004.319551,31.0573067,-5.280158265,82.00434232
424.158,-157.2287192,21.56155462,4922.15507,13.08907706,-4.24363499,82.47730802
425.158,-157.2273977,21.56177136,4843.635943,-0.7754570742,-3.280972223,81.58727971
426.158,-157.22607,21.56198745,4770.683528,-6.628929326,-2.64561597,80.54627096
427.158,-157.2247396,21.56221403,4703.105851,-7.442278819,-2.07809692,79.78977621
428.158,-157.2234083,21.56245378,4640.581261,-10.04209089,-1.556779269,78.83975251
429.15,-157.2221003,21.56270598,4583.64119,-9.992254945,-1.036982525,78.05180695
430.15,-157.2207612,21.56298045,4529.862687,-3.314463595,-0.3690697756,78.0802546
431.15,-157.2194346,21.56325912,4481.550372,-2.440031713,0.2606345352,78.02730267
432.15,-157.2181099,21.56354152,4438.266289,-2.620465979,0.8777288183,77.8276509
433.15,-157.2167884,21.56382769,4399.933285,-2.793445083,1.49620116,77.61115832
434.15,-157.2154713,21.56411767,4366.478831,-2.93876221,2.116746431,77.38310691
435.15,-157.2141597,21.56441144,4337.828744,-3.065963706,2.739273479,77.1444436
436.15,-157.2128548,21.56470895,4313.902226,-3.183852518,3.364070411,76.89552252
437.15,-157.2115579,21.56501012,4294.610013,-3.297604053,3.99102103,76.6363368
438.158,-157.2102592,21.56531742,4279.751422,-3.411007783,4.638405613,76.36360292
439.158,-157.2089816,21.56562566,4269.519932,-3.524046997,5.309307306,76.08055305
440.158,-157.2077364,21.56593204,4263.84383,-3.636810809,5.993270385,75.78964478
441.158,-157.2064618,21.56625209,4262.566172,-3.755741222,6.72916769,75.47484717
442.158,-157.2052223,21.56656998,4265.87793,-3.87558466,7.484120144,75.15033439
443.158,-157.2039981,21.56689079,4273.729563,-3.998743013,8.272192445,74.81001924
444.158,-157.2027905,21.5672143,4286.117576,-4.125611706,9.092199182,74.45301708
445.158,-157.2016209,21.56753482,4302.681177,-4.254065014,9.925059922,74.08503106
446.15,-157.2004606,21.56786022,4323.700277,-4.387403463,10.79464899,73.69556861
447.15,-157.1992927,21.56819575,4349.633646,-4.528456974,11.7257782,73.27515571
448.15,-157.1981669,21.56852737,4379.349902,-4.671883689,12.68042194,72.83928729
449.15,-157.1970657,21.56886018,4413.073209,-4.820175419,13.67617303,72.37931728
450.15,-157.1959906,21.56919372,4450.596386,-4.974253057,14.70893571,71.89367579
451.167,-157.1949434,21.56952754,4491.642338,-5.134129621,15.7518648,71.38270884
452.15,-157.1939258,21.56986111,4535.79591,-5.298298583,16.78587327,70.84647953
453.15,-157.1929389,21.57019395,4582.353168,-5.434009208,16.64469539,70.39814965
454.158,-157.191971,21.57052907,4628.082899,-5.508778664,14.03609788,70.16525391
455.158,-157.1910293,21.57086184,4665.072835,-5.551439109,10.47195558,70.01356352
456.158,-157.1900986,21.57119579,4687.974754,-5.575559036,7.243284757,69.81964583
457.158,-157.189175,21.57153151,4694.408381,-5.584459951,4.070581886,69.61384297
458.158,-157.1882559,21.57186959,4683.408302,-5.588399556,0.8572948757,69.40801957
459.158,-157.1873543,21.57220498,4655.095583,-5.593160765,-2.313622411,69.20593231
460.158,-157.1864223,21.57255547,4607.286912,-5.602130253,-5.543649327,68.99498424
461.158,-157.1855037,21.57290465,4541.758541,-5.61648693,-8.608670546,68.78251958
462.15,-157.1845968,21.57325303,4459.482972,-5.631362128,-11.16960799,68.53687598
463.15,-157.1836763,21.57361071,4360.031401,-5.631883162,-11.68931244,68.0896117
464.167,-157.1827227,21.57398729,4247.057534,-5.667131366,-10.18233001,67.42763436
465.15,-157.1817728,21.57437107,4133.671908,-5.767469432,-8.805911168,66.77915618
466.15,-157.1808111,21.57476977,4022.94295,-5.88320514,-8.033784819,66.18183698
467.15,-157.1798389,21.57518358,3916.091079,-5.99320426,-7.337795695,65.5866601
468.15,-157.1788577,21.57561241,3813.533577,-6.102928748,-6.633351402,64.98603871
469.15,-157.177869,21.57605606,3715.543486,-6.214760439,-5.920361196,64.37946873
470.158,-157.1768658,21.57651815,3621.562855,-6.329258875,-5.195621354,63.76145207
471.158,-157.1758663,21.57699075,3533.289239,-6.443931677,-4.47418614,63.14191308
472.158,-157.1748638,21.57747728,3450.018542,-6.559535387,-3.756440619,62.51586578
473.158,-157.1738597,21.57797735,3371.797746,-6.676096513,-3.039244763,61.88232281
474.158,-157.1728555,21.57849054,3298.65031,-6.793720136,-2.320908998,61.24042776
475.158,-157.1718527,21.57901643,3230.58744,-6.912562909,-1.59683706,60.58893301
476.158,-157.1708527,21.57955455,3167.619537,-7.032885737,-0.8664070614,59.92700109
477.158,-157.1698571,21.58010438,3109.751432,-7.154904287,-0.1302441025,59.25389898
478.15,-157.1688755,21.58066067,3057.394081,-7.277781556,0.6060048404,58.57446897
479.15,-157.1678929,21.5812322,3009.646518,-7.403795744,1.355409658,57.87630773
480.15,-157.166919,21.58181373,2966.935285,-7.532132549,2.112535001,57.16401719
481.15,-157.1659553,21.58240461,2929.212789,-7.663013012,2.881777242,56.43598505
482.15,-157.1650033,21.58300416,2896.428457,-7.796715208,3.666894781,55.69057697
483.15,-157.1640644,21.58361163,2868.529952,-7.93347206,4.468854002,54.92642153
484.15,-157.1631555,21.58421596,2845.803051,-8.071367291,5.275779308,54.15512563
485.15,-157.1622321,21.58484721,2827.132055,-8.217721432,6.119700664,53.33679206
486.158,-157.1613342,21.58547887,2813.33453,-8.366680248,6.966447414,52.50263156
487.158,-157.1604627,21.58610987,2804.132807,-8.518114446,7.814017458,51.65187163
488.158,-157.1596116,21.58674445,2799.191044,-8.672488458,8.660556171,50.77758146
489.158,-157.1587822,21.58738157,2798.246406,-8.828379847,9.500288197,49.87914481
490.158,-157.1579758,21.58802016,2800.983727,-8.98172041,10.22478028,48.97240838
491.158,-157.1571927,21.5886595,2806.450491,-9.097293576,9.606011907,48.2539798
492.158,-157.1564297,21.58930002,2811.018775,-9.17859408,7.776785947,47.70694176
493.158,-157.1556821,21.58994288,2809.827834,-9.240473165,5.210955037,47.26243433
494.167,-157.1549454,21.59058926,2798.578544,-9.287988251,2.352188165,46.85664341
495.15,-157.1542225,21.59123476,2774.56488,-9.314907335,-0.3917413196,46.43719931
496.15,-157.153499,21.59189138,2736.130836,-9.327594091,-2.065998289,45.83642005
497.15,-157.1527805,21.59255572,2685.742272,-9.374314357,-2.338760054,45.00471532
498.15,-157.1520677,21.59323013,2627.996673,-9.468493451,-2.294087896,44.11430273
499.15,-157.1513616,21.59391612,2566.482554,-9.582244086,-1.882071681,43.1528066
500.15,-157.1506639,21.59461448,2504.136751,-9.704717224,-1.22629253,42.13863993
501.15,-157.1499761,21.59532529,2443.177677,-9.830851675,-0.5070188166,41.10125122
502.15,-157.1493113,21.59603593,2385.909963,-9.953841641,0.1660767945,40.07440162
503.158,-157.1486318,21.59678824,2329.67302,-10.07952659,0.7631320094,39.00862748
504.158,-157.1479832,21.59753271,2278.234994,-10.19985004,1.201271961,37.98064666
505.158,-157.1473495,21.59828679,2229.785037,-10.31842667,1.481735333,36.96713246
506.158,-157.1467311,21.59904982,2183.673959,-10.4358597,1.611162701,35.96717312
507.158,-157.146128,21.59982134,2139.145132,-10.5527583,1.611591374,34.97717019
508.158,-157.1455401,21.60060107,2095.451332,-10.66966846,1.514624811,33.99179196
509.158,-157.1449675,21.60138888,2051.939017,-10.78699495,1.354953517,33.00509337
510.158,-157.1444099,21.6021847,2008.094368,-11.74806627,1.134919442,31.88862947
511.15,-157.1438731,21.60298252,1963.815405,-17.47634718,0.7610343982,29.96589307
512.15,-157.1433564,21.60379946,1918.077422,-28.36328095,1.818340636,25.76694571
513.15,-157.1428853,21.60463448,1873.175743,-35.62431374,1.76743727,20.86819041
514.15,-157.1424767,21.60548772,1828.954707,-38.13970363,3.47185195,14.71271772
515.15,-157.142147,21.60635077,1787.999641,-39.80797933,5.34976308,8.283728343
516.15,-157.1419109,21.60720264,1753.004944,-39.87516538,9.547534615,0.1881251557
517.15,-157.1417751,21.60801429,1726.281753,-38.30620382,10.76494562,355.0825654
518.15,-157.1417212,21.60878086,1703.511278,-35.95848822,10.51931504,351.4447666
519.158,-157.1417303,21.60951325,1680.127476,-33.68744979,10.36210746,347.7888359
520.158,-157.1417899,21.6102009,1654.273811,-31.94104835,9.894490714,344.3115402
521.158,-157.1418908,21.61085091,1624.252781,-29.98182419,8.999798223,341.1325518
522.158,-157.1420257,21.61146499,1588.88558,-28.2529333,7.6740905,338.2657671
523.158,-157.1421885,21.61204543,1547.184372,-27.19237793,6.283694514,335.3380644
524.158,-157.1423746,21.61259223,1498.791223,-25.06381261,5.461859098,332.2877297
525.158,-157.1425791,21.61310444,1444.082145,-22.19006029,4.29894655,329.7791131
526.158,-157.1427961,21.61358077,1383.623788,-19.38321392,5.317699154,326.7779913
527.15,-157.1430194,21.6140186,1318.906793,-17.05246409,5.340568435,324.5804004
528.15,-157.1432501,21.61442925,1248.849879,-15.01856783,3.825062192,323.2716997
529.15,-157.1434848,21.61481386,1173.461597,-12.65865354,1.420413202,322.7083994
530.15,-157.143722,21.61517779,1092.244102,-8.516012748,-1.366959151,322.7853163
531.15,-157.1439601,21.61552671,1004.995912,-3.459117123,-4.301623009,323.1574991
532.15,-157.1441971,21.61586602,911.6711563,-1.303067292,-7.203291766,322.5591348
533.15,-157.1444338,21.61619895,812.0098723,-4.886141873,-9.873028941,320.0620449
534.15,-157.1446753,21.61652494,706.3078443,-12.66981976,-12.52945029,316.1064816
535.15,-157.1449287,21.61684021,594.7895679,-18.8231029,-15.05593412,312.3993241
536.158,-157.1452013,21.61714387,476.6198502,-18.76158766,-16.84177224,309.683786
537.158,-157.1454892,21.61743096,354.5501902,-12.56959234,-17.54884071,307.8974157
538.158,-157.1457925,21.61770784,229.1271515,-6.556147893,-17.53486337,306.2571095
539.158,-157.1461084,21.61797798,101.7984323,-7.69542518,-17.27995692,303.2878493
540.158,-157.1463778,21.61819233,-1.50694653,0.6525075132,2.642515571,294.7761647
541.158,-157.1463778,21.6181923,0.803510551,0.2406033704,1.647299035,294.7569754
542.158,-157.1463778,21.6181923,0.8388884917,0.2229614037,1.628507892,294.7563276
543.158,-157.1463778,21.61819229,0.8564527139,0.2289784829,1.826680556,294.7572789
544.15,-157.1463778,21.61819229,0.8583054543,0.2288392644,1.834857827,294.757308
545.15,-157.1463778,21.61819229,0.858264496,0.2290173396,1.835186267,294.7573151
546.15,-157.1463778,21.61819229,0.8582631759,0.2290181547,1.835197441,294.7573152
547.15,-157.1463778,21.61819231,0.847002359,0.2184662944,1.391135623,294.7552239
548.15,-157.1463778,21.61819232,0.8349586259,0.2185738112,1.286479272,294.7547978
549.15,-157.1463779,21.61819232,0.8370841705,0.2238791025,1.278932549,294.7547816
550.15,-157.1463779,21.61819233,0.8390562994,0.2283190751,1.269095577,294.7546605
551.15,-157.1463779,21.61819233,0.8401750865,0.2308183567,1.266168056,294.7544966
552.158,-157.1463779,21.61819234,0.8413659633,0.2329887024,1.267174395,294.7543421
553.158,-157.1463779,21.61819235,0.8431577846,0.235995956,1.262092117,294.7542164
554.158,-157.1463779,21.61819235,0.8448124368,0.238934716,1.257347957,294.7540825
555.158,-157.1463779,21.61819236,0.84640769,0.2409067489,1.253405206,294.7539567
556.158,-157.1463779,21.61819236,0.8479542544,0.2422774178,1.248734176,294.7538415
557.158,-157.146378,21.61819237,0.8493512009,0.2428316631,1.246047598,294.7537227
558.158,-157.146378,21.61819237,0.8507243561,0.2424794767,1.242267253,294.7535867
559.158,-157.146378,21.61819238,0.8519743251,0.2412176713,1.238945096,294.7534315
560.167,-157.146378,21.61819238,0.8530249322,0.2393782933,1.235443935,294.7532631
561.15,-157.146378,21.61819238,0.8540222391,0.2359888683,1.232850958,294.7530635
562.15,-157.146378,21.61819239,0.8548743907,0.2313867284,1.230660447,294.7528393
563.167,-157.146378,21.61819239,0.855568994,0.2254760791,1.228891372,294.7525891
564.15,-157.146378,21.6181924,0.8560936282,0.2181662853,1.227559792,294.7523113
565.15,-157.146378,21.6181924,0.8564362116,0.2093676244,1.226675451,294.7520046
566.15,-157.1463781,21.61819241,0.8565850253,0.1990123958,1.226240564,294.7516679
567.15,-157.1463781,21.61819241,0.8565315671,0.1870624876,1.226233867,294.7513007
568.158,-157.1463781,21.61819242,0.8538470077,0.166286688,1.267141735,294.7509071
569.158,-157.1463781,21.61819242,0.8535404459,0.1504934916,1.267112861,294.7504693
